TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-09T10:39:48.108678,-0.229,0.731,-0.637,1.768,1.22,5.854,1.659,-1.022,0.143,0.121,0.549,-4.024,-1.463,2.607,-0.082,-0.373,0.984,-0.915,-3.293,-0.122,1322.516,-0.427,-0.037,0.898,0.183,7.5,-4.207,628.578,-0.681,0.013,0.841,-4.146,0,-6.707,398.607,-169,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.151793,-0.206,0.73,-0.633,0.915,0.976,3.293,1.659,-1.022,0.143,0.121,0.732,-6.037,-1.768,2.607,-0.082,-0.373,0.984,-0.915,-3.293,-0.122,1322.516,-0.427,-0.037,0.898,1.159,6.341,-1.037,628.578,-0.681,0.013,0.841,-4.146,0,-6.707,398.607,-36,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.218973,-0.206,0.73,-0.633,-0.61,0.305,0.183,1.659,-0.998,0.117,0.134,-0.671,-1.829,-0.732,2.607,-0.067,-0.371,0.975,1.463,-1.951,-0.061,1322.516,-0.435,-0.022,0.859,0.305,1.707,-2.195,628.578,-0.664,0.002,0.817,0.915,0.488,1.463,398.607,-42,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.267101,-0.226,0.742,-0.638,-3.354,-0.244,-2.683,1.659,-0.989,0.119,0.13,-1.159,0.793,0.366,2.607,-0.067,-0.371,0.975,1.341,0.061,0.122,1322.516,-0.431,0.004,0.869,4.207,-1.829,-1.22,628.578,-0.664,0.002,0.817,5.061,1.646,3.537,398.607,163,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.309214,-0.237,0.744,-0.637,-3.415,-0.183,-1.646,1.659,-0.989,0.119,0.13,-1.28,2.317,0.671,2.607,-0.099,-0.375,0.994,0.122,1.951,0.61,1322.516,-0.431,0.004,0.869,4.268,-2.866,-1.951,628.578,-0.683,0.045,0.836,0.732,1.463,1.89,398.607,252,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.355337,-0.237,0.744,-0.637,-1.585,0.488,-0.427,1.659,-1.021,0.135,0.111,-0.915,4.695,0.549,2.607,-0.099,-0.375,0.994,-1.524,2.683,0.854,1322.516,-0.412,0,0.864,2.134,-1.707,-5.793,628.578,-0.683,0.045,0.836,2.134,0.671,-0.061,398.607,49,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.403467,-0.229,0.735,-0.635,0.793,1.28,0.732,1.659,-1.021,0.135,0.111,-0.61,4.451,-0.061,2.607,-0.114,-0.396,0.991,0.061,1.037,0.61,1322.516,-0.412,0,0.864,4.573,-4.024,-0.732,628.578,-0.67,0.046,0.851,3.841,-0.732,-0.61,398.607,192,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.449087,-0.229,0.735,-0.635,2.561,1.22,1.28,1.659,-1.037,0.134,0.101,-0.427,-1.585,-0.488,2.607,-0.104,-0.394,0.978,3.049,1.159,0.793,1322.516,-0.41,-0.008,0.888,2.683,-4.634,-0.976,628.578,-0.652,0.059,0.857,3.232,-0.427,0.061,398.607,18,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.510251,-0.224,0.733,-0.64,2.561,0.61,-0.061,1.659,-1.012,0.125,0.108,-0.427,-2.927,0,2.607,-0.104,-0.394,0.978,4.329,0.61,0.61,1322.516,-0.422,-0.003,0.886,1.037,0.366,0.732,628.578,-0.652,0.059,0.857,1.524,0.244,0.915,398.607,264,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.571414,-0.23,0.74,-0.649,-0.732,0.488,-1.159,1.659,-1.001,0.126,0.117,-0.427,-3.049,-0.122,2.607,-0.101,-0.375,0.984,4.268,1.707,1.037,1322.516,-0.409,0.013,0.869,2.744,-2.866,0.061,628.578,-0.665,0.048,0.851,-1.646,1.159,2.256,398.607,-23,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.683714,-0.229,0.731,-0.639,-1.22,0.305,0.488,1.659,-1.013,0.129,0.122,-0.915,-2.134,0,2.607,-0.112,-0.359,0.999,5.732,4.207,1.524,1322.516,-0.406,0,0.882,2.256,1.037,-3.049,628.578,-0.676,0.058,0.835,2.683,-2.988,4.146,398.607,82,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.733347,-0.228,0.738,-0.64,-0.671,0.183,0.793,1.659,-1.011,0.134,0.123,-0.671,-0.671,0.732,2.607,-0.112,-0.359,0.999,3.72,2.5,0.61,1322.516,-0.417,-0.011,0.89,1.768,1.585,-2.134,628.578,-0.659,0.074,0.847,-2.866,1.402,-1.524,398.607,58,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.777466,-0.228,0.738,-0.64,-1.402,0.854,0.793,1.659,-1.011,0.134,0.123,-0.549,-0.305,0.183,2.607,-0.115,-0.359,1.001,2.622,1.585,0.488,1322.516,-0.417,-0.011,0.89,-0.366,3.232,-2.256,628.578,-0.67,0.036,0.849,-1.341,-1.22,0,398.607,144,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.845647,-0.228,0.742,-0.636,-1.037,0.793,0.854,1.659,-1.014,0.133,0.116,-0.671,-0.61,-0.427,2.607,-0.111,-0.365,0.99,2.5,2.195,1.037,1322.516,-0.417,-0.021,0.877,-0.793,1.28,-2.195,628.578,-0.67,0.036,0.849,2.5,-0.854,1.768,398.607,91,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.888763,-0.224,0.734,-0.633,0.671,0.366,0.793,1.659,-1.013,0.128,0.116,-0.61,-1.28,-0.427,2.607,-0.111,-0.365,0.99,3.232,2.256,1.22,1322.516,-0.412,-0.002,0.871,2.195,-0.61,0.915,628.578,-0.679,0.07,0.842,3.354,1.585,2.439,398.607,55,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:48.948422,-0.224,0.734,-0.633,1.22,-0.183,0.427,1.659,-1.013,0.128,0.116,-0.793,-1.28,0.061,2.607,-0.115,-0.358,0.994,3.354,2.378,1.159,1322.516,-0.412,-0.002,0.871,2.805,-0.305,1.28,628.578,-0.667,0.083,0.843,0.671,-1.463,1.28,398.607,48,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.007580,-0.226,0.739,-0.645,-1.28,0.915,-0.854,1.659,-1.007,0.129,0.118,-0.915,0.488,0,2.607,-0.124,-0.356,0.996,2.134,1.646,0.793,1358.219,-0.421,0.012,0.884,1.951,0.244,-0.427,628.578,-0.653,0.054,0.851,-0.61,-1.098,-0.366,394.698,75,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.068743,-0.23,0.737,-0.638,-1.524,1.341,-0.366,1.659,-1.018,0.133,0.112,-0.915,0.427,-0.122,2.607,-0.124,-0.356,0.996,1.89,1.829,0.61,1358.219,-0.411,-0.001,0.875,0.366,2.073,0.122,628.578,-0.653,0.054,0.851,1.524,-0.366,-0.244,394.698,-17,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.123390,-0.228,0.735,-0.638,0.549,0.244,0.61,1.659,-1.02,0.133,0.112,-0.61,-0.61,0.183,2.607,-0.128,-0.36,0.994,4.39,3.415,1.098,1358.219,-0.411,-0.001,0.875,0.671,1.402,-1.524,628.578,-0.657,0.068,0.86,2.439,-0.427,0.854,394.698,-72,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.200094,-0.226,0.739,-0.642,-0.244,0.671,0.427,1.659,-1.007,0.132,0.117,-0.549,-2.5,-0.061,2.607,-0.136,-0.345,1,3.232,1.28,0.488,1358.219,-0.414,-0.004,0.885,0.244,1.707,-0.122,628.578,-0.661,0.085,0.85,1.463,1.037,0.976,394.698,179,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.251231,-0.226,0.739,-0.642,-0.61,0.61,0.122,1.659,-1.007,0.132,0.117,-0.366,-1.829,-0.061,2.607,-0.129,-0.342,1,1.646,0.305,0.549,1358.219,-0.42,-0.007,0.877,-0.854,1.159,0.061,628.578,-0.665,0.051,0.846,-1.646,0.366,0.305,394.698,6,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.294346,-0.228,0.737,-0.639,-1.28,0.793,-0.061,1.659,-1.008,0.134,0.118,-0.427,-1.951,-0.366,2.607,-0.129,-0.342,1,1.28,0.61,0.61,1358.219,-0.418,0.001,0.876,0.183,0,0.793,628.578,-0.665,0.051,0.846,2.195,0.061,2.317,394.698,176,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.361025,-0.226,0.736,-0.637,-0.671,0.61,0.366,1.659,-1.014,0.131,0.12,-0.488,-1.463,-0.122,2.607,-0.126,-0.344,0.998,2.622,1.89,0.61,1358.219,-0.418,0.001,0.876,-0.061,1.341,-0.183,628.578,-0.662,0.078,0.851,1.28,0.305,2.012,394.698,153,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.419180,-0.226,0.736,-0.637,-0.183,0.122,0.183,1.659,-1.014,0.131,0.12,-0.549,-0.793,-0.061,2.607,-0.136,-0.34,1.003,2.134,0.976,0.366,1358.219,-0.422,-0.003,0.878,-0.183,1.463,0,628.578,-0.653,0.069,0.855,-1.098,-0.61,0.366,394.698,51,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.479341,-0.229,0.74,-0.639,-1.402,0.854,-0.671,1.659,-1.012,0.132,0.118,-0.61,-0.549,-0.305,2.607,-0.135,-0.344,1.002,-0.183,0,0.122,1358.219,-0.427,-0.015,0.868,0.61,1.341,2.256,628.578,-0.653,0.069,0.855,0.427,0,0.671,394.698,65,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.527470,-0.229,0.738,-0.637,-0.61,0.488,-0.244,1.659,-1.018,0.134,0.115,-0.732,-0.671,-0.61,2.607,-0.135,-0.344,1.002,0.427,0.061,0.244,1358.219,-0.422,-0.02,0.877,-0.122,-2.805,3.171,628.578,-0.669,0.078,0.847,0.793,1.768,0.366,394.698,84,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.646287,-0.227,0.737,-0.64,-0.549,0.61,0.366,1.659,-1.005,0.132,0.12,-0.671,-2.012,-0.183,2.607,-0.133,-0.339,1,0.549,0.183,0.427,1358.219,-0.416,0.011,0.882,0.305,2.073,2.622,628.578,-0.665,0.082,0.852,-1.89,2.134,-1.28,394.698,-21,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.691408,-0.226,0.74,-0.64,-1.22,0.671,-0.366,1.659,-1.008,0.13,0.118,-0.671,-0.122,-0.183,2.607,-0.133,-0.339,1,0,-0.122,0.244,1358.219,-0.421,0.005,0.875,-1.28,1.89,0.671,628.578,-0.662,0.04,0.847,0.61,-1.768,0.305,394.698,-9,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.762096,-0.229,0.735,-0.633,-1.463,1.159,-0.366,1.659,-1.018,0.134,0.114,-0.671,-0.183,-0.427,2.607,-0.137,-0.346,1,-0.244,0.122,0.183,1358.219,-0.421,0.005,0.875,1.402,0.427,1.707,628.578,-0.652,0.072,0.854,3.72,-0.671,1.402,394.698,209,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.815238,-0.229,0.735,-0.633,0.183,0.427,0.305,1.659,-1.018,0.134,0.114,-0.427,-0.671,-0.488,2.607,-0.136,-0.351,0.999,-0.122,-0.061,0.244,1358.219,-0.426,0.008,0.877,0.061,4.878,0.061,628.578,-0.658,0.081,0.861,-1.463,-0.366,-0.183,394.698,181,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.865874,-0.228,0.738,-0.641,1.037,-0.244,0.122,1.659,-1.018,0.131,0.114,-0.366,-1.037,-0.305,2.607,-0.136,-0.351,0.999,0.366,-0.427,0.305,1358.219,-0.435,0.003,0.872,0.305,3.049,-0.427,628.578,-0.658,0.081,0.861,-1.585,-1.28,-0.305,394.698,27,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:49.917010,-0.231,0.737,-0.639,-1.402,1.098,-0.549,1.659,-1.01,0.129,0.118,-0.427,-2.134,-0.61,2.607,-0.132,-0.345,0.995,-0.061,-0.976,-0.061,1358.219,-0.435,0.003,0.872,-0.183,2.744,1.524,628.578,-0.658,0.051,0.85,-4.39,0.854,-1.524,394.698,-67,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.014771,-0.229,0.738,-0.639,-0.61,0.122,0.183,1.659,-1.008,0.136,0.119,-0.488,-0.915,-0.122,2.607,-0.13,-0.339,0.996,0.488,0.183,0.549,1358.219,-0.433,0.004,0.877,5.122,0.854,5.976,329.706,-0.663,0.063,0.853,0.244,-0.061,-0.854,394.698,137,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.072927,-0.229,0.738,-0.639,-0.915,0.549,0.61,1.659,-1.009,0.13,0.124,-0.61,-2.5,-0.549,2.607,-0.129,-0.34,1.001,0.061,0.061,0.549,1358.219,-0.433,0.004,0.877,2.256,0.61,5.427,329.706,-0.667,0.053,0.848,-2.317,2.622,-0.671,394.698,96,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.131082,-0.222,0.738,-0.637,-0.793,0.671,-0.122,1.659,-1.009,0.13,0.124,-0.549,-0.183,-0.244,2.607,-0.129,-0.349,1.002,-0.976,-0.549,-0.122,1358.219,-0.44,0.016,0.867,4.268,-0.183,5.366,329.706,-0.667,0.053,0.848,-4.146,-0.366,-0.427,394.698,102,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.176203,-0.229,0.737,-0.636,-1.402,0.671,-0.854,1.659,-1.016,0.132,0.119,-0.61,0.61,-0.305,2.607,-0.129,-0.349,1.002,-1.159,-0.854,-0.061,1358.219,-0.439,0.018,0.867,3.354,-2.256,5.305,329.706,-0.659,0.044,0.848,2.5,0.854,0.793,394.698,51,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.215307,-0.229,0.737,-0.636,-1.402,0.549,-0.549,1.659,-1.016,0.132,0.119,-0.671,-0.366,-0.61,2.607,-0.129,-0.354,0.995,-0.183,-0.305,0.183,1358.219,-0.439,0.018,0.867,0.732,-2.317,1.829,329.706,-0.662,0.074,0.857,1.707,1.646,-0.061,394.698,137,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.261932,-0.229,0.739,-0.636,0.061,0.488,0.122,1.659,-1.016,0.131,0.115,-0.671,-0.671,-0.427,2.607,-0.129,-0.354,0.995,0.244,-0.122,0.366,1358.219,-0.434,0.023,0.874,2.5,-1.768,3.963,329.706,-0.662,0.074,0.857,0.854,-0.122,-0.793,394.698,155,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.327106,-0.228,0.739,-0.639,-0.488,0.61,-0.305,1.659,-1.009,0.132,0.114,-0.61,-0.427,-0.061,2.607,-0.135,-0.349,0.996,-0.305,-0.427,0.183,1358.219,-0.427,0.02,0.867,1.159,-0.549,2.561,329.706,-0.656,0.058,0.854,-1.22,0.366,-1.524,394.698,-35,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.369720,-0.228,0.739,-0.639,-1.28,1.098,-0.305,1.659,-1.009,0.132,0.114,-0.549,-1.585,-0.488,2.607,-0.128,-0.354,0.995,-0.793,-0.976,-0.061,1358.219,-0.427,0.02,0.867,0.488,-1.098,4.085,329.706,-0.656,0.058,0.854,-2.439,0.976,-1.646,394.698,-18,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.432889,-0.229,0.736,-0.637,-0.732,0.732,0.244,1.659,-1.016,0.133,0.115,-0.61,-0.793,-0.183,2.607,-0.128,-0.354,0.995,-0.122,-0.549,0.122,1358.219,-0.431,0.019,0.878,-0.305,-1.22,0.305,329.706,-0.663,0.041,0.851,0.732,-1.951,0.427,394.698,19,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.491546,-0.225,0.738,-0.638,-0.732,0.549,0.366,1.659,-1.011,0.131,0.12,-0.366,-2.256,0.061,2.607,-0.128,-0.348,0.996,0.305,-0.183,0.366,1358.219,-0.432,0.031,0.88,3.232,1.524,2.744,329.706,-0.663,0.065,0.853,3.293,1.402,0.488,394.698,109,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.542181,-0.225,0.738,-0.638,-1.524,0.671,-0.305,1.659,-1.013,0.128,0.121,-0.549,-0.854,-0.366,2.607,-0.123,-0.351,1,-0.427,-0.793,0.183,1358.219,-0.432,0.031,0.88,0.244,2.073,1.159,329.706,-0.666,0.032,0.848,-2.134,0.488,-0.671,394.698,81,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.605851,-0.229,0.742,-0.636,-1.829,0.549,-0.183,1.659,-1.013,0.128,0.121,-0.732,-0.61,-0.488,2.607,-0.123,-0.352,0.996,0.183,-0.305,0.061,1358.219,-0.429,0.027,0.864,0.122,0,-0.122,329.706,-0.666,0.032,0.848,4.634,-0.793,1.646,394.698,164,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.651975,-0.23,0.739,-0.632,-0.854,0.488,0.427,1.659,-1.013,0.132,0.12,-0.793,-0.732,-0.305,2.607,-0.123,-0.352,0.996,0.427,0.061,0.183,1358.219,-0.425,0.024,0.87,-0.122,-0.427,-0.549,329.706,-0.663,0.075,0.852,3.841,1.829,1.28,394.698,74,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.698599,-0.23,0.739,-0.632,-0.122,0.244,0.305,1.659,-1.012,0.131,0.117,-0.427,-0.366,-0.244,2.607,-0.128,-0.353,0.994,-0.122,-0.244,0.244,1358.219,-0.425,0.024,0.87,-0.427,-0.366,-0.793,329.706,-0.661,0.056,0.852,-1.037,-0.183,-0.854,394.698,104,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.759762,-0.229,0.744,-0.639,-0.732,0.488,-0.122,1.659,-1.012,0.131,0.117,-0.61,-0.732,-0.305,2.607,-0.125,-0.357,0.996,-0.366,-0.61,0.061,1358.219,-0.431,0.022,0.874,2.744,0.244,2.439,329.706,-0.661,0.056,0.852,-0.915,-0.122,-0.427,394.698,131,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.820926,-0.229,0.737,-0.632,-0.61,0.732,0.061,1.659,-1.014,0.131,0.117,-0.671,-0.915,-0.549,2.607,-0.125,-0.357,0.996,-0.244,-0.732,-0.061,1358.219,-0.423,0.021,0.869,-0.61,-1.585,0.793,329.706,-0.67,0.037,0.845,0.427,0.915,-0.183,394.698,391,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.886100,-0.227,0.74,-0.634,-0.671,0.549,0.305,1.659,-1.011,0.133,0.121,-0.488,-1.098,-0.061,2.607,-0.124,-0.353,0.994,0.854,0.305,0.549,1358.219,-0.421,0.036,0.881,2.195,-1.098,0.915,329.706,-0.665,0.07,0.853,4.146,-2.073,1.28,394.698,164,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.933226,-0.227,0.74,-0.634,-1.28,0.915,0.244,1.659,-1.01,0.127,0.122,-0.61,-1.402,-0.427,2.607,-0.121,-0.355,0.996,0.122,-0.366,0.305,1358.219,-0.421,0.036,0.881,1.22,1.829,0.61,329.706,-0.665,0.07,0.853,0.915,1.829,-0.244,394.698,28,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:50.980853,-0.228,0.742,-0.634,-1.341,0.549,-0.427,1.659,-1.01,0.127,0.122,-0.732,0.061,-0.183,2.607,-0.121,-0.355,0.996,-0.122,-0.305,0.183,1358.219,-0.431,0.028,0.874,-0.671,1.646,-0.793,329.706,-0.662,0.039,0.849,0.671,0.061,0.122,394.698,-9,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:51.027979,-0.228,0.742,-0.634,-1.768,0.366,-0.671,1.659,-1.015,0.132,0.118,-0.61,-0.061,-0.244,2.607,-0.125,-0.357,0.994,-0.061,-0.244,0,1367.883,-0.431,0.028,0.874,1.341,-1.585,0.366,329.706,-0.664,0.056,0.852,3.72,0.488,1.098,408.64,-105,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:51.106188,-0.232,0.741,-0.63,-0.366,0.549,0.366,1.659,-1.015,0.13,0.116,-0.427,-1.402,-0.366,2.607,-0.124,-0.358,0.993,1.402,0.366,0.549,1367.883,-0.421,0.027,0.874,0.61,-2.317,1.768,329.706,-0.672,0.059,0.846,0.915,-0.122,0.366,408.64,-184,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:51.162840,-0.228,0.741,-0.633,0.488,0.183,0.488,1.659,-1.015,0.13,0.116,-0.488,-1.28,-0.061,2.607,-0.123,-0.353,0.998,1.341,0.427,0.366,1367.883,-0.421,0.032,0.875,2.195,-2.012,1.646,329.706,-0.672,0.059,0.846,2.927,-0.976,2.073,408.64,-33,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:51.235033,-0.23,0.742,-0.635,-1.098,0.793,-0.305,1.659,-1.007,0.13,0.122,-0.793,-1.707,-0.488,2.607,-0.123,-0.351,0.994,1.22,0.61,0.488,1367.883,-0.413,0.025,0.872,2.195,-2.988,0.915,329.706,-0.651,0.063,0.85,0.366,3.537,-0.122,408.64,55,0,1,0,1,0,0,8,11,1,11
2018-07-09T10:39:51.278649,-0.23,0.742,-0.635,-1.22,0.61,-0.183,1.659,-1.013,0.133,0.122,-0.793,-0.61,-0.244,2.607,-0.123,-0.351,0.994,1.707,0.854,0.732,1367.883,-0.401,0.03,0.885,3.659,-5.854,2.195,329.706,-0.669,0.07,0.856,0.61,-0.427,0.122,408.64,156,0,1,0,1,0,0,8,11,1,11
